Id,Label,indegree,outdegree,Degree,eigencentrality,clustering,modularity_class,stat_inf_class,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum
8680,8680,2,1,3,0.069865,0.5,8764,21,0,1,1,0,0,0,0,0,7258
8681,8681,2,3,5,0.069865,0.333333,8765,21,0,-0.007,-0.007,1,1,1,100,0,7257
8682,8682,2,1,3,0.069865,0.5,8766,21,0,1,1,0,0,0,0,0,7255
8683,8683,3,1,4,0.098305,0.5,8767,21,-0,1,1,0,0,0,0,0,7254
8684,8684,2,1,3,0.069865,0.5,8768,21,0.9,1,1.9,0,0,0,0,0,7253
8685,8685,2,1,3,0.069865,0.5,8769,21,0.875,1,1.875,0,0,0,0,0,7252
8686,8686,3,1,4,0.098305,0.5,8770,21,0,1,1,0,0,0,0,0,7251
8687,8687,2,1,3,0.069865,0.5,8771,21,0.011,1,1.011,0,0,0,0,0,7250
8688,8688,2,1,3,0.069865,0.5,8772,21,0.874,1,1.874,0,0,0,0,0,7249
8689,8689,2,1,3,0.069865,0.5,8773,21,0,1,1,0,0,0,0,0,7248
8690,8690,2,1,3,0.069865,0.5,8774,21,0,1,1,0,0,0,0,0,7247
8691,8691,2,10,12,0.059943,0.090909,8775,35,0,-3.0873,-3.0873,2,0.8,0.875,996,0,7245
8692,8692,2,2,4,0.059943,0.333333,8776,19,0.8962,0,0.8962,1,1,1,99,0,7236
8693,8693,2,1,3,0.059943,0.5,8777,19,0.55,1,1.55,0,0,0,0,0,7231
8694,8694,2,1,3,0.059943,0.5,8778,19,0,1,1,0,0,0,0,0,7223
8695,8695,2,1,3,0.147442,0.5,8779,19,0,1,1,0,0,0,0,0,6059
8696,8696,2,1,3,0.074704,0.5,8780,24,0.5,1,1.5,0,0,0,0,0,8807
8697,8697,2,5,7,0.074704,0.166667,8781,24,0,-2.4,-2.4,1,1,1,396,0,8806
8698,8698,2,1,3,0.034625,0.5,8782,24,0,1,1,0,0,0,0,0,8805
8699,8699,2,1,3,0.034625,0.5,8783,24,0,1,1,0,0,0,0,0,8804
8700,8700,2,1,3,0.034625,0.5,8784,24,0.6,1,1.6,0,0,0,0,0,8803
8701,8701,2,1,3,0.034625,0.5,8785,24,0,1,1,0,0,0,0,0,8802
8702,8702,2,1,3,0.074704,0.5,8786,24,0.5,1,1.5,0,0,0,0,0,8801
8703,8703,2,1,3,0.074704,0.5,8787,24,0.5,1,1.5,0,0,0,0,0,8800
8704,8704,2,1,3,0.074704,0.5,8788,24,0.7,1,1.7,0,0,0,0,0,8799
8705,8705,2,1,3,0.074704,0.5,8789,24,0,1,1,0,0,0,0,0,8798
8707,8707,2,1,3,0.033154,0.5,8790,24,0,1,1,0,0,0,0,0,8783
8708,8708,2,1,3,0.033154,0.5,8791,24,0.05,1,1.05,0,0,0,0,0,8782
8709,8709,2,1,3,0.033154,0.5,8792,24,0,1,1,0,0,0,0,0,8781
8710,8710,2,1,3,0.033154,0.5,8793,24,0,1,1,0,0,0,0,0,8780
8711,8711,2,1,3,0.033154,0.5,8794,24,0.992,1,1.992,0,0,0,0,0,8779
8712,8712,2,1,3,0.033154,0.5,8795,24,0,1,1,0,0,0,0,0,8778
8859,8859,3,2,5,0.084487,0.25,8796,24,0.2929,0.7412,1.0341,4,0.388158,0.412429,1202.804762,0,8637
9802,9802,2,7,9,0.03995,0.125,8797,28,0,-3.1871,-3.1871,4,0.413793,0.460648,3995.357143,0,4169
12729,12729,2,13,15,0.060974,0.087912,8798,24,0,-8.7336,-8.7336,7,0.266667,0.318903,22293.645238,0,4034
8714,8714,2,1,3,0.033154,0.5,8799,24,0.97,1,1.97,0,0,0,0,0,8777
8715,8715,2,1,3,0.033154,0.5,8800,24,0.75,1,1.75,0,0,0,0,0,8776
8716,8716,2,1,3,0.033154,0.5,8801,24,0,1,1,0,0,0,0,0,8775
8717,8717,2,1,3,0.033154,0.5,8802,24,0,1,1,0,0,0,0,0,8774
8718,8718,2,1,3,0.033154,0.5,8803,24,0.3,1,1.3,0,0,0,0,0,8773
8719,8719,2,1,3,0.033154,0.5,8804,24,0,1,1,0,0,0,0,0,8772
8720,8720,2,1,3,0.033154,0.5,8805,24,0,1,1,0,0,0,0,0,8771
8721,8721,2,1,3,0.033154,0.5,8806,24,0,1,1,0,0,0,0,0,8770
8722,8722,3,1,4,0.09441,0.5,8807,24,-0,1,1,0,0,0,0,0,8769
8723,8723,2,3,5,0.066646,0.25,8808,24,0.25,0.45,0.7,1,1,1,146.5,0,8768
8724,8724,2,1,3,0.033154,0.5,8809,24,0.7,1,1.7,0,0,0,0,0,8767
8725,8725,3,1,4,0.060917,0.333333,8810,24,0.23,1,1.23,0,0,0,0,0,8643
8726,8726,2,2,4,0.066646,0.333333,8811,24,0.5,0.9,1.4,1,1,1,98,0,8766
8727,8727,2,1,3,0.033154,0.5,8812,24,0.9,1,1.9,0,0,0,0,0,8765
8728,8728,2,1,3,0.066646,0.5,8813,24,0.5,1,1.5,0,0,0,0,0,8764
8729,8729,2,1,3,0.066646,0.5,8814,24,0,1,1,0,0,0,0,0,8763
8730,8730,2,1,3,0.066646,0.5,8815,24,0.425,1,1.425,0,0,0,0,0,8762
8731,8731,2,1,3,0.066646,0.5,8816,24,0.5,1,1.5,0,0,0,0,0,8761
8732,8732,3,2,5,0.09441,0.416667,8817,24,0.4626,0.9271,1.3897,1,1,1,49,0,8723
8733,8733,3,1,4,0.071509,0.5,8818,24,0.7464,1,1.7464,0,0,0,0,0,8722
8734,8734,2,1,3,0.066646,0.5,8819,24,0.5,1,1.5,0,0,0,0,0,8760
8736,8736,2,1,3,0.033154,0.5,8820,24,0,1,1,0,0,0,0,0,8755
8737,8737,2,1,3,0.033154,0.5,8821,24,0.25,1,1.25,0,0,0,0,0,8754
8738,8738,2,1,3,0.033154,0.5,8822,24,0,1,1,0,0,0,0,0,8753
8739,8739,2,1,3,0.033154,0.5,8823,24,0.5,1,1.5,0,0,0,0,0,8752
8740,8740,3,1,4,0.084487,0.333333,8824,30,0,1,1,0,0,0,0,0,8751
8741,8741,4,1,5,0.119194,0.416667,8825,24,0,1,1,0,0,0,0,0,8600
8742,8742,2,1,3,0.033154,0.5,8826,24,0,1,1,0,0,0,0,0,8750
8743,8743,3,1,4,0.088159,0.333333,8827,24,0,1,1,0,0,0,0,0,6037
8744,8744,2,1,3,0.033154,0.5,8828,24,0,1,1,0,0,0,0,0,8749
8745,8745,2,1,3,0.033154,0.5,8829,24,0,1,1,0,0,0,0,0,8748
8746,8746,2,1,3,0.033154,0.5,8830,24,0.2,1,1.2,0,0,0,0,0,8747
8747,8747,2,1,3,0.033154,0.5,8831,24,0.55,1,1.55,0,0,0,0,0,8746
8748,8748,2,1,3,0.033154,0.5,8832,24,0,1,1,0,0,0,0,0,8745
8749,8749,2,1,3,0.033154,0.5,8833,24,0,1,1,0,0,0,0,0,8744
8750,8750,3,1,4,0.084487,0.333333,8834,30,0,1,1,0,0,0,0,0,8743
8751,8751,3,1,4,0.057005,0.333333,8835,24,0,1,1,0,0,0,0,0,2893
13094,13094,2,2,4,0.045834,0.333333,8836,24,0.775,0.5,1.275,1,1,1,57,0,2894
8752,8752,2,17,19,0.066646,0.055556,8837,24,0,-12.018,-12.018,1,1,1,1568,0,8742
8753,8753,2,1,3,0.033154,0.5,8838,24,0,1,1,0,0,0,0,0,8741
8754,8754,2,1,3,0.033154,0.5,8839,24,0.85,1,1.85,0,0,0,0,0,8740
8755,8755,2,1,3,0.033154,0.5,8840,24,0,1,1,0,0,0,0,0,8739
8756,8756,2,1,3,0.033154,0.5,8841,24,0,1,1,0,0,0,0,0,8738
8757,8757,2,1,3,0.033154,0.5,8842,24,0,1,1,0,0,0,0,0,8737
8758,8758,2,1,3,0.033154,0.5,8843,24,0,1,1,0,0,0,0,0,8736
8759,8759,2,1,3,0.033154,0.5,8844,24,0,1,1,0,0,0,0,0,8735
8760,8760,2,1,3,0.033154,0.5,8845,24,0.25,1,1.25,0,0,0,0,0,8734
8761,8761,2,1,3,0.033154,0.5,8846,24,0,1,1,0,0,0,0,0,8733
8762,8762,2,1,3,0.033154,0.5,8847,24,0,1,1,0,0,0,0,0,8732
8763,8763,2,1,3,0.033154,0.5,8848,24,0.5,1,1.5,0,0,0,0,0,8731
8764,8764,2,1,3,0.033154,0.5,8849,24,0.5,1,1.5,0,0,0,0,0,8730
8765,8765,2,1,3,0.033154,0.5,8850,24,0,1,1,0,0,0,0,0,8729
8766,8766,2,1,3,0.033154,0.5,8851,24,0,1,1,0,0,0,0,0,8728
8767,8767,2,1,3,0.033154,0.5,8852,24,0.6,1,1.6,0,0,0,0,0,8727
8768,8768,2,1,3,0.033154,0.5,8853,24,0.282,1,1.282,0,0,0,0,0,8726
8770,8770,2,1,3,0.033154,0.5,8854,24,0.74,1,1.74,0,0,0,0,0,8721
8771,8771,2,1,3,0.033154,0.5,8855,24,0.6,1,1.6,0,0,0,0,0,8720
8772,8772,2,1,3,0.033154,0.5,8856,24,0.74,1,1.74,0,0,0,0,0,8719
8773,8773,2,1,3,0.033154,0.5,8857,24,0,1,1,0,0,0,0,0,8718
8774,8774,2,1,3,0.033154,0.5,8858,24,0.7489,1,1.7489,0,0,0,0,0,8717
8775,8775,2,1,3,0.033154,0.5,8859,24,0.5,1,1.5,0,0,0,0,0,8716
8776,8776,2,1,3,0.033154,0.5,8860,24,0.5916,1,1.5916,0,0,0,0,0,8715
8777,8777,2,1,3,0.033154,0.5,8861,24,0.5,1,1.5,0,0,0,0,0,8714
8778,8778,2,1,3,0.033154,0.5,8862,24,0.74,1,1.74,0,0,0,0,0,8713
8779,8779,2,1,3,0.033154,0.5,8863,24,0.84,1,1.84,0,0,0,0,0,8712
8780,8780,2,1,3,0.033154,0.5,8864,24,0.5,1,1.5,0,0,0,0,0,8711
8781,8781,2,1,3,0.033154,0.5,8865,24,0.6295,1,1.6295,0,0,0,0,0,8710
8782,8782,2,1,3,0.033154,0.5,8866,24,0,1,1,0,0,0,0,0,8709
8783,8783,2,1,3,0.033154,0.5,8867,24,0.751,1,1.751,0,0,0,0,0,8708
8784,8784,2,1,3,0.033154,0.5,8868,24,0.749,1,1.749,0,0,0,0,0,8707
8785,8785,2,1,3,0.033154,0.5,8869,24,0.74,1,1.74,0,0,0,0,0,8706
8786,8786,2,1,3,0.033154,0.5,8870,24,0.749,1,1.749,0,0,0,0,0,8705
8787,8787,2,1,3,0.033154,0.5,8871,24,0.9,1,1.9,0,0,0,0,0,8704
8788,8788,2,1,3,0.033154,0.5,8872,24,0.5,1,1.5,0,0,0,0,0,8703
8789,8789,2,1,3,0.033154,0.5,8873,24,0,1,1,0,0,0,0,0,8702
8790,8790,2,1,3,0.033154,0.5,8874,24,0.61,1,1.61,0,0,0,0,0,8701
8791,8791,2,1,3,0.033154,0.5,8875,24,0.625,1,1.625,0,0,0,0,0,8700
8792,8792,2,1,3,0.033154,0.5,8876,24,0.625,1,1.625,0,0,0,0,0,8699
8793,8793,2,1,3,0.033154,0.5,8877,24,0.656,1,1.656,0,0,0,0,0,8698
8794,8794,2,1,3,0.033154,0.5,8878,24,0.749,1,1.749,0,0,0,0,0,8697
8795,8795,2,1,3,0.033154,0.5,8879,24,0.235,1,1.235,0,0,0,0,0,8696
8796,8796,2,1,3,0.033154,0.5,8880,24,0.235,1,1.235,0,0,0,0,0,8695
8797,8797,2,1,3,0.033154,0.5,8881,24,0.6,1,1.6,0,0,0,0,0,8694
8798,8798,2,1,3,0.066646,0.5,8882,24,0,1,1,0,0,0,0,0,8693
8800,8800,3,1,4,0.059874,0.333333,8883,24,0.7131,1,1.7131,0,0,0,0,0,3586
12643,12643,2,11,13,0.057699,0.090909,8884,24,0.88,-2.4113,-1.5313,1,1,1,833.166667,0,3587
8801,8801,2,1,3,0.033154,0.5,8885,24,0.75,1,1.75,0,0,0,0,0,8690
8802,8802,3,1,4,0.061988,0.333333,8886,24,0.2,1,1.2,0,0,0,0,0,3435
13024,13024,2,9,11,0.060974,0.1,8887,24,0,-4.68,-4.68,1,1,1,796,0,3436
8803,8803,2,1,3,0.033154,0.5,8888,24,0.5,1,1.5,0,0,0,0,0,8689
8804,8804,3,1,4,0.0659,0.333333,8889,24,0.86,1,1.86,0,0,0,0,0,3967
10210,10210,3,5,8,0.063941,0.233333,8890,24,-0,0.0448,0.0448,2,0.583333,0.642857,162.333333,0,3968
8805,8805,2,1,3,0.033154,0.5,8891,24,0.9,1,1.9,0,0,0,0,0,8688
8806,8806,3,1,4,0.057938,0.333333,8892,24,0.9282,1,1.9282,0,0,0,0,0,8599
8807,8807,2,1,3,0.033154,0.5,8893,24,0.5,1,1.5,0,0,0,0,0,8687
8808,8808,2,1,3,0.033154,0.5,8894,24,0,1,1,0,0,0,0,0,8686
8809,8809,2,1,3,0.033154,0.5,8895,24,0.75,1,1.75,0,0,0,0,0,8685
8810,8810,2,1,3,0.033154,0.5,8896,24,0.72,1,1.72,0,0,0,0,0,8684
8811,8811,2,1,3,0.033154,0.5,8897,24,0.9514,1,1.9514,0,0,0,0,0,8683
8812,8812,2,1,3,0.033154,0.5,8898,24,0.5,1,1.5,0,0,0,0,0,8682
8814,8814,2,1,3,0.033154,0.5,8899,24,0.6667,1,1.6667,0,0,0,0,0,8679
8815,8815,2,1,3,0.033154,0.5,8900,24,0.741,1,1.741,0,0,0,0,0,8678
8816,8816,2,1,3,0.033154,0.5,8901,24,0.5,1,1.5,0,0,0,0,0,8677
8818,8818,2,1,3,0.066646,0.5,8902,24,0,1,1,0,0,0,0,0,8675
8819,8819,2,1,3,0.05554,0.5,8903,24,0.23,1,1.23,0,0,0,0,0,7723
8820,8820,2,32,34,0.066646,0.030303,8904,24,0,-23.955,-23.955,1,1,1,2949,0,8674
8821,8821,2,1,3,0.033154,0.5,8905,24,0,1,1,0,0,0,0,0,8673
8822,8822,2,1,3,0.033154,0.5,8906,24,0,1,1,0,0,0,0,0,8672
8823,8823,2,1,3,0.033154,0.5,8907,24,0,1,1,0,0,0,0,0,8671
8824,8824,2,1,3,0.033154,0.5,8908,24,0.49,1,1.49,0,0,0,0,0,8670
8825,8825,2,1,3,0.033154,0.5,8909,24,0.51,1,1.51,0,0,0,0,0,8669
8826,8826,2,1,3,0.033154,0.5,8910,24,0,1,1,0,0,0,0,0,8668
8827,8827,2,1,3,0.033154,0.5,8911,24,0,1,1,0,0,0,0,0,8667
8828,8828,2,1,3,0.033154,0.5,8912,24,0.4,1,1.4,0,0,0,0,0,8666
8829,8829,2,1,3,0.033154,0.5,8913,24,0.51,1,1.51,0,0,0,0,0,8665
8830,8830,3,1,4,0.054095,0.333333,8914,24,0.9675,1,1.9675,0,0,0,0,0,3466
12995,12995,2,12,14,0.034225,0.076923,8915,24,0.5,-2.9361,-2.4361,2,0.823529,0.892857,1444.5,0,3467
8831,8831,2,1,3,0.033154,0.5,8916,24,0,1,1,0,0,0,0,0,8664
8832,8832,2,1,3,0.033154,0.5,8917,24,0.5,1,1.5,0,0,0,0,0,8663
8833,8833,2,1,3,0.033154,0.5,8918,24,0.5,1,1.5,0,0,0,0,0,8662
8834,8834,2,1,3,0.033154,0.5,8919,24,0,1,1,0,0,0,0,0,8661
8835,8835,3,1,4,0.054095,0.333333,8920,24,0,1,1,0,0,0,0,0,3621
12959,12959,2,6,8,0.034225,0.142857,8921,24,0,-2.125,-2.125,2,0.727273,0.8125,341.5,0,3622
8836,8836,2,1,3,0.033154,0.5,8922,24,0.4,1,1.4,0,0,0,0,0,8660
8837,8837,2,1,3,0.033154,0.5,8923,24,0,1,1,0,0,0,0,0,8659
8838,8838,2,1,3,0.033154,0.5,8924,24,0,1,1,0,0,0,0,0,8658
8839,8839,2,1,3,0.033154,0.5,8925,24,0,1,1,0,0,0,0,0,8657
8840,8840,2,1,3,0.033154,0.5,8926,24,0,1,1,0,0,0,0,0,8656
8841,8841,2,1,3,0.033154,0.5,8927,24,0.03,1,1.03,0,0,0,0,0,8655
8842,8842,2,1,3,0.033154,0.5,8928,24,0,1,1,0,0,0,0,0,8654
8843,8843,2,1,3,0.033154,0.5,8929,24,0,1,1,0,0,0,0,0,8653
8844,8844,2,1,3,0.033154,0.5,8930,24,0.25,1,1.25,0,0,0,0,0,8652
8845,8845,2,1,3,0.033154,0.5,8931,24,0.26,1,1.26,0,0,0,0,0,8651
8846,8846,2,1,3,0.033154,0.5,8932,24,0.5,1,1.5,0,0,0,0,0,8650
8847,8847,2,1,3,0.033154,0.5,8933,24,0,1,1,0,0,0,0,0,8649
8848,8848,2,1,3,0.033154,0.5,8934,24,0,1,1,0,0,0,0,0,8648
8849,8849,2,1,3,0.033154,0.5,8935,24,0.15,1,1.15,0,0,0,0,0,8647
8850,8850,2,1,3,0.033154,0.5,8936,24,0,1,1,0,0,0,0,0,8646
8851,8851,2,1,3,0.033154,0.5,8937,24,0,1,1,0,0,0,0,0,8645
8853,8853,3,1,4,0.059874,0.333333,8938,24,0.5098,1,1.5098,0,0,0,0,0,3595
8854,8854,2,1,3,0.033154,0.5,8939,24,0.6667,1,1.6667,0,0,0,0,0,8642
8855,8855,2,1,3,0.033154,0.5,8940,24,0,1,1,0,0,0,0,0,8641
8856,8856,2,1,3,0.033154,0.5,8941,24,0,1,1,0,0,0,0,0,8640
8857,8857,2,1,3,0.033154,0.5,8942,24,0.9,1,1.9,0,0,0,0,0,8639
8858,8858,2,1,3,0.033154,0.5,8943,24,0,1,1,0,0,0,0,0,8638
8860,8860,4,1,5,0.096516,0.25,8944,24,0.28,1,1.28,0,0,0,0,0,7695
8861,8861,2,1,3,0.033154,0.5,8945,24,0.74,1,1.74,0,0,0,0,0,8636
8862,8862,2,1,3,0.033154,0.5,8946,24,0.925,1,1.925,0,0,0,0,0,8635
8863,8863,3,1,4,0.071732,0.333333,8947,24,0,1,1,0,0,0,0,0,7694
8864,8864,3,1,4,0.071732,0.333333,8948,24,0,1,1,0,0,0,0,0,7693
8865,8865,2,1,3,0.033154,0.5,8949,24,0.875,1,1.875,0,0,0,0,0,8634
8866,8866,2,1,3,0.033154,0.5,8950,24,0.5,1,1.5,0,0,0,0,0,8633
8867,8867,2,1,3,0.033154,0.5,8951,24,0.5,1,1.5,0,0,0,0,0,8632
8868,8868,2,1,3,0.033154,0.5,8952,24,0.24,1,1.24,0,0,0,0,0,8631
8869,8869,3,1,4,0.123832,0.333333,8953,24,0,1,1,0,0,0,0,0,3553
8870,8870,3,1,4,0.057938,0.333333,8954,24,0.75,1,1.75,0,0,0,0,0,8598
8871,8871,2,1,3,0.033154,0.5,8955,24,0,1,1,0,0,0,0,0,8630
8872,8872,2,1,3,0.033154,0.5,8956,24,0,1,1,0,0,0,0,0,8629
8873,8873,2,1,3,0.033154,0.5,8957,24,0,1,1,0,0,0,0,0,8628
8874,8874,2,1,3,0.033154,0.5,8958,24,0,1,1,0,0,0,0,0,8627
8875,8875,2,1,3,0.033154,0.5,8959,24,0,1,1,0,0,0,0,0,8626
8876,8876,2,1,3,0.033154,0.5,8960,24,0,1,1,0,0,0,0,0,8625
8877,8877,2,1,3,0.033154,0.5,8961,24,0.8571,1,1.8571,0,0,0,0,0,8624
8878,8878,2,1,3,0.033154,0.5,8962,24,0,1,1,0,0,0,0,0,8623
8879,8879,2,1,3,0.033154,0.5,8963,24,0.675,1,1.675,0,0,0,0,0,8622
8880,8880,2,1,3,0.033154,0.5,8964,24,0,1,1,0,0,0,0,0,8621
8881,8881,2,1,3,0.033154,0.5,8965,24,0.5,1,1.5,0,0,0,0,0,8620
8882,8882,2,1,3,0.033154,0.5,8966,24,0.3115,1,1.3115,0,0,0,0,0,8619
8883,8883,2,1,3,0.033154,0.5,8967,24,0.585,1,1.585,0,0,0,0,0,8618
8884,8884,3,1,4,0.071732,0.333333,8968,24,-0,1,1,0,0,0,0,0,7692
8885,8885,3,1,4,0.057938,0.333333,8969,24,0.8745,1,1.8745,0,0,0,0,0,8597
8886,8886,2,1,3,0.033154,0.5,8970,24,0.7,1,1.7,0,0,0,0,0,8617
8887,8887,2,1,3,0.033154,0.5,8971,24,0.749,1,1.749,0,0,0,0,0,8616
8888,8888,3,1,4,0.057938,0.333333,8972,24,0.5823,1,1.5823,0,0,0,0,0,8596
8889,8889,4,1,5,0.096516,0.25,8973,24,0.297,1,1.297,0,0,0,0,0,7691
8890,8890,2,1,3,0.033154,0.5,8974,24,0.949,1,1.949,0,0,0,0,0,8615
8891,8891,4,1,5,0.096516,0.25,8975,24,0.25,1,1.25,0,0,0,0,0,7690
8892,8892,2,1,3,0.033154,0.5,8976,24,0,1,1,0,0,0,0,0,8614
8893,8893,3,1,4,0.071732,0.333333,8977,24,-0,1,1,0,0,0,0,0,7689
8894,8894,4,1,5,0.096516,0.25,8978,24,0,1,1,0,0,0,0,0,7688
8895,8895,2,1,3,0.033154,0.5,8979,24,0.5,1,1.5,0,0,0,0,0,8613
8896,8896,2,1,3,0.033154,0.5,8980,24,0,1,1,0,0,0,0,0,8612
8897,8897,2,1,3,0.033154,0.5,8981,24,0.49,1,1.49,0,0,0,0,0,8611
8898,8898,3,1,4,0.085463,0.333333,8982,24,0.761,1,1.761,0,0,0,0,0,3612
8899,8899,2,1,3,0.033154,0.5,8983,24,0,1,1,0,0,0,0,0,8610
8900,8900,2,1,3,0.033154,0.5,8984,24,0.5,1,1.5,0,0,0,0,0,8609
8901,8901,2,1,3,0.033154,0.5,8985,24,0.9,1,1.9,0,0,0,0,0,8608
8902,8902,2,1,3,0.033154,0.5,8986,24,0,1,1,0,0,0,0,0,8607
8903,8903,2,1,3,0.033154,0.5,8987,24,0.49,1,1.49,0,0,0,0,0,8606
8904,8904,2,1,3,0.033154,0.5,8988,24,0.6667,1,1.6667,0,0,0,0,0,8605
8905,8905,3,1,4,0.072374,0.333333,8989,24,0,1,1,0,0,0,0,0,3528
12510,12510,2,5,7,0.096069,0.166667,8990,24,0,-0.75,-0.75,1,1,1,402.5,0,3529
8906,8906,4,1,5,0.16241,0.25,8991,24,-0,1,1,0,0,0,0,0,3552
8907,8907,2,1,3,0.033154,0.5,8992,24,0,1,1,0,0,0,0,0,8604
8908,8908,2,1,3,0.033154,0.5,8993,24,0.5,1,1.5,0,0,0,0,0,8603
8909,8909,2,1,3,0.033154,0.5,8994,24,0.5,1,1.5,0,0,0,0,0,8602
8910,8910,2,1,3,0.066646,0.5,8995,24,0,1,1,0,0,0,0,0,8601
8911,8911,2,5,7,0.056724,0.166667,8996,23,0,-3,-3,1,1,1,396,0,9889
8912,8912,2,1,3,0.030175,0.5,8997,23,0,1,1,0,0,0,0,0,9888
8913,8913,2,1,3,0.030175,0.5,8998,23,0,1,1,0,0,0,0,0,9887
8914,8914,2,1,3,0.030175,0.5,8999,23,0,1,1,0,0,0,0,0,9886
8915,8915,2,1,3,0.030175,0.5,9000,23,0,1,1,0,0,0,0,0,9885
8916,8916,2,2,4,0.056724,0.333333,9001,23,0,0,0,1,1,1,99,0,9884
8917,8917,2,1,3,0.030175,0.5,9002,23,0,1,1,0,0,0,0,0,9883
8918,8918,2,1,3,0.056724,0.5,9003,23,0.5,1,1.5,0,0,0,0,0,9882
8919,8919,2,1,3,0.056724,0.5,9004,23,0,1,1,0,0,0,0,0,9881
8920,8920,2,1,3,0.056724,0.5,9005,23,0,1,1,0,0,0,0,0,9880
8921,8921,2,1,3,0.056724,0.5,9006,23,0,1,1,0,0,0,0,0,9879
8922,8922,2,1,3,0.056724,0.5,9007,23,0,1,1,0,0,0,0,0,9878
8923,8923,2,1,3,0.056724,0.5,9008,23,0,1,1,0,0,0,0,0,9877
8924,8924,2,1,3,0.056724,0.5,9009,23,0,1,1,0,0,0,0,0,9876
8925,8925,2,1,3,0.056724,0.5,9010,23,0.0175,1,1.0175,0,0,0,0,0,9875
8926,8926,2,1,3,0.056724,0.5,9011,23,0,1,1,0,0,0,0,0,9874
8927,8927,2,2,4,0.056724,0.333333,9012,23,0,0,0,1,1,1,99,0,9873
8928,8928,2,1,3,0.030175,0.5,9013,23,0,1,1,0,0,0,0,0,9872
8929,8929,2,1,3,0.056724,0.5,9014,23,0,1,1,0,0,0,0,0,9871
8930,8930,2,1,3,0.056724,0.5,9015,23,0.5,1,1.5,0,0,0,0,0,9870
8931,8931,2,1,3,0.056724,0.5,9016,23,0,1,1,0,0,0,0,0,9869
8932,8932,2,1,3,0.056724,0.5,9017,23,0,1,1,0,0,0,0,0,9868
8933,8933,2,1,3,0.056724,0.5,9018,23,0,1,1,0,0,0,0,0,9867
8934,8934,2,1,3,0.056724,0.5,9019,23,0.0001,1,1.0001,0,0,0,0,0,9866
8935,8935,2,1,3,0.056724,0.5,9020,23,0,1,1,0,0,0,0,0,9865
8936,8936,2,1,3,0.056724,0.5,9021,23,0,1,1,0,0,0,0,0,9864
8937,8937,2,1,3,0.056724,0.5,9022,23,0,1,1,0,0,0,0,0,9863
8938,8938,2,1,3,0.056724,0.5,9023,23,0.4636,1,1.4636,0,0,0,0,0,9862
8939,8939,2,1,3,0.056724,0.5,9024,23,0,1,1,0,0,0,0,0,9861
8940,8940,2,1,3,0.056724,0.5,9025,23,0,1,1,0,0,0,0,0,9860
8941,8941,2,1,3,0.056724,0.5,9026,23,0,1,1,0,0,0,0,0,9859
8942,8942,2,2,4,0.056724,0.333333,9027,23,0,0.6,0.6,1,1,1,99,0,9858
8943,8943,2,1,3,0.030175,0.5,9028,23,0.6,1,1.6,0,0,0,0,0,9857
8944,8944,2,1,3,0.056724,0.5,9029,23,0,1,1,0,0,0,0,0,9856
8945,8945,2,1,3,0.056724,0.5,9030,23,0,1,1,0,0,0,0,0,9855
8946,8946,2,1,3,0.056724,0.5,9031,23,0,1,1,0,0,0,0,0,9854
8947,8947,2,1,3,0.056724,0.5,9032,23,0,1,1,0,0,0,0,0,9853
8948,8948,2,1,3,0.056724,0.5,9033,23,0,1,1,0,0,0,0,0,9852
8949,8949,2,1,3,0.056724,0.5,9034,23,0,1,1,0,0,0,0,0,9851
8950,8950,2,1,3,0.056724,0.5,9035,23,0,1,1,0,0,0,0,0,9850
8951,8951,2,3,5,0.056724,0.25,9036,23,0.0003,0,0.0003,1,1,1,198,0,9849
8952,8952,2,1,3,0.030175,0.5,9037,23,0.5,1,1.5,0,0,0,0,0,9848
8953,8953,2,1,3,0.030175,0.5,9038,23,0.5,1,1.5,0,0,0,0,0,9847
8954,8954,2,1,3,0.056724,0.5,9039,23,0,1,1,0,0,0,0,0,9846
8955,8955,2,1,3,0.056724,0.5,9040,23,0,1,1,0,0,0,0,0,9845
8956,8956,2,7,9,0.056724,0.125,9041,23,0,-5,-5,1,1,1,594,0,9844
8957,8957,2,1,3,0.030175,0.5,9042,23,0,1,1,0,0,0,0,0,9843
8958,8958,2,1,3,0.030175,0.5,9043,23,0,1,1,0,0,0,0,0,9842
8959,8959,2,1,3,0.030175,0.5,9044,23,0,1,1,0,0,0,0,0,9841
8960,8960,2,1,3,0.030175,0.5,9045,23,0,1,1,0,0,0,0,0,9840
8961,8961,2,1,3,0.030175,0.5,9046,23,0,1,1,0,0,0,0,0,9839
8962,8962,2,1,3,0.030175,0.5,9047,23,0,1,1,0,0,0,0,0,9838
8963,8963,2,2,4,0.056724,0.333333,9048,23,0,0.5,0.5,1,1,1,99,0,9837
8964,8964,2,1,3,0.030175,0.5,9049,23,0.5,1,1.5,0,0,0,0,0,9836
8965,8965,2,1,3,0.056724,0.5,9050,23,0,1,1,0,0,0,0,0,9835
8966,8966,2,1,3,0.056724,0.5,9051,23,0,1,1,0,0,0,0,0,9834
8967,8967,2,1,3,0.056724,0.5,9052,23,0,1,1,0,0,0,0,0,9833
8968,8968,2,1,3,0.056724,0.5,9053,23,0,1,1,0,0,0,0,0,9832
